rank,rule,params,val_min_pr,val_fall_p,val_nfall_p,val_fall_r,val_nfall_r,val_fp,val_fn,test_min_pr,test_fall_p,test_nfall_p,test_fall_r,test_nfall_r,test_fp,test_fn
1928,topk_mean,"{""threshold"": 0.725, ""top_k"": 4}",0.7407407407407407,0.9831932773109243,0.7407407407407407,0.879038317054846,0.9583333333333334,20,161,0.7660256410256411,0.989983305509182,0.7660256410256411,0.8903903903903904,0.9755102040816327,6,73
1929,hysteresis,"{""high"": 0.75, ""low"": 0.7, ""min_consecutive"": 2}",0.7403225806451613,0.982367758186398,0.7403225806451613,0.879038317054846,0.95625,21,161,0.7702265372168284,0.9883720930232558,0.7702265372168284,0.8933933933933934,0.9714285714285714,7,71
1930,consecutive_count,"{""min_consecutive"": 7, ""min_count"": 11, ""threshold"": 0.525}",0.7399678972712681,0.984006734006734,0.7399678972712681,0.8782870022539444,0.9604166666666667,19,162,0.7814569536423841,0.9852216748768473,0.7814569536423841,0.9009009009009009,0.963265306122449,9,66
1931,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 7, ""threshold"": 0.6}",0.7399030694668821,0.9815436241610739,0.7399030694668821,0.879038317054846,0.9541666666666667,22,161,0.7785016286644951,0.9900662251655629,0.7785016286644951,0.8978978978978979,0.9755102040816327,6,68
1932,consecutive_ratio,"{""min_consecutive"": 5, ""min_ratio"": 0.15, ""threshold"": 0.6}",0.7399030694668821,0.9815436241610739,0.7399030694668821,0.879038317054846,0.9541666666666667,22,161,0.7785016286644951,0.9900662251655629,0.7785016286644951,0.8978978978978979,0.9755102040816327,6,68
1933,consecutive,"{""min_consecutive"": 4, ""threshold"": 0.35}",0.7395833333333334,0.9131341209173037,0.9543010752688172,0.9872276483846731,0.7395833333333334,125,17,0.7428571428571429,0.9128630705394191,0.9680851063829787,0.990990990990991,0.7428571428571429,63,6
1934,consecutive_count,"{""min_consecutive"": 4, ""min_count"": 2, ""threshold"": 0.35}",0.7395833333333334,0.9131341209173037,0.9543010752688172,0.9872276483846731,0.7395833333333334,125,17,0.7428571428571429,0.9128630705394191,0.9680851063829787,0.990990990990991,0.7428571428571429,63,6
1935,consecutive_count,"{""min_consecutive"": 4, ""min_count"": 3, ""threshold"": 0.35}",0.7395833333333334,0.9131341209173037,0.9543010752688172,0.9872276483846731,0.7395833333333334,125,17,0.7428571428571429,0.9128630705394191,0.9680851063829787,0.990990990990991,0.7428571428571429,63,6
1936,consecutive_count,"{""min_consecutive"": 4, ""min_count"": 4, ""threshold"": 0.35}",0.7395833333333334,0.9131341209173037,0.9543010752688172,0.9872276483846731,0.7395833333333334,125,17,0.7428571428571429,0.9128630705394191,0.9680851063829787,0.990990990990991,0.7428571428571429,63,6
1937,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.03, ""threshold"": 0.35}",0.7395833333333334,0.9131341209173037,0.9543010752688172,0.9872276483846731,0.7395833333333334,125,17,0.7428571428571429,0.9128630705394191,0.9680851063829787,0.990990990990991,0.7428571428571429,63,6
1938,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.05, ""threshold"": 0.35}",0.7395833333333334,0.9131341209173037,0.9543010752688172,0.9872276483846731,0.7395833333333334,125,17,0.7428571428571429,0.9128630705394191,0.9680851063829787,0.990990990990991,0.7428571428571429,63,6
1939,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.07, ""threshold"": 0.35}",0.7395833333333334,0.9131341209173037,0.9543010752688172,0.9872276483846731,0.7395833333333334,125,17,0.7428571428571429,0.9128630705394191,0.9680851063829787,0.990990990990991,0.7428571428571429,63,6
1940,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.09, ""threshold"": 0.35}",0.7395833333333334,0.9131341209173037,0.9543010752688172,0.9872276483846731,0.7395833333333334,125,17,0.7428571428571429,0.9128630705394191,0.9680851063829787,0.990990990990991,0.7428571428571429,63,6
1941,hysteresis,"{""high"": 0.725, ""low"": 0.625, ""min_consecutive"": 4}",0.7394822006472492,0.980720871751886,0.7394822006472492,0.879038317054846,0.9520833333333333,23,161,0.775974025974026,0.9900497512437811,0.775974025974026,0.8963963963963963,0.9755102040816327,6,69
1942,consecutive_count,"{""min_consecutive"": 1, ""min_count"": 10, ""threshold"": 0.55}",0.7392,0.984822934232715,0.7392,0.8775356874530428,0.9625,18,163,0.7745098039215687,0.9867768595041322,0.7745098039215687,0.8963963963963963,0.9673469387755103,8,69
1943,consecutive_count,"{""min_consecutive"": 2, ""min_count"": 10, ""threshold"": 0.55}",0.7392,0.984822934232715,0.7392,0.8775356874530428,0.9625,18,163,0.7745098039215687,0.9867768595041322,0.7745098039215687,0.8963963963963963,0.9673469387755103,8,69
1944,consecutive_count,"{""min_consecutive"": 3, ""min_count"": 10, ""threshold"": 0.55}",0.7392,0.984822934232715,0.7392,0.8775356874530428,0.9625,18,163,0.7745098039215687,0.9867768595041322,0.7745098039215687,0.8963963963963963,0.9673469387755103,8,69
1945,consecutive_count,"{""min_consecutive"": 4, ""min_count"": 10, ""threshold"": 0.55}",0.7392,0.984822934232715,0.7392,0.8775356874530428,0.9625,18,163,0.7745098039215687,0.9867768595041322,0.7745098039215687,0.8963963963963963,0.9673469387755103,8,69
1946,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 10, ""threshold"": 0.55}",0.7392,0.984822934232715,0.7392,0.8775356874530428,0.9625,18,163,0.7745098039215687,0.9867768595041322,0.7745098039215687,0.8963963963963963,0.9673469387755103,8,69
1947,consecutive_count,"{""min_consecutive"": 6, ""min_count"": 10, ""threshold"": 0.55}",0.7392,0.984822934232715,0.7392,0.8775356874530428,0.9625,18,163,0.7745098039215687,0.9867768595041322,0.7745098039215687,0.8963963963963963,0.9673469387755103,8,69
1948,hysteresis,"{""high"": 0.75, ""low"": 0.6, ""min_consecutive"": 3}",0.7391304347826086,0.9823529411764705,0.7391304347826086,0.8782870022539444,0.95625,21,162,0.7669902912621359,0.9867109634551495,0.7669902912621359,0.8918918918918919,0.9673469387755103,8,72
1949,consecutive_count,"{""min_consecutive"": 1, ""min_count"": 6, ""threshold"": 0.625}",0.7390599675850892,0.9798994974874372,0.7390599675850892,0.879038317054846,0.95,24,161,0.7861842105263158,0.9901153212520593,0.7861842105263158,0.9024024024024024,0.9755102040816327,6,65
1950,consecutive_ratio,"{""min_consecutive"": 1, ""min_ratio"": 0.13, ""threshold"": 0.625}",0.7390599675850892,0.9798994974874372,0.7390599675850892,0.879038317054846,0.95,24,161,0.7861842105263158,0.9901153212520593,0.7861842105263158,0.9024024024024024,0.9755102040816327,6,65
1951,consecutive_count,"{""min_consecutive"": 2, ""min_count"": 6, ""threshold"": 0.625}",0.7390599675850892,0.9798994974874372,0.7390599675850892,0.879038317054846,0.95,24,161,0.7861842105263158,0.9901153212520593,0.7861842105263158,0.9024024024024024,0.9755102040816327,6,65
1952,consecutive_ratio,"{""min_consecutive"": 2, ""min_ratio"": 0.13, ""threshold"": 0.625}",0.7390599675850892,0.9798994974874372,0.7390599675850892,0.879038317054846,0.95,24,161,0.7861842105263158,0.9901153212520593,0.7861842105263158,0.9024024024024024,0.9755102040816327,6,65
1953,consecutive_count,"{""min_consecutive"": 3, ""min_count"": 6, ""threshold"": 0.625}",0.7390599675850892,0.9798994974874372,0.7390599675850892,0.879038317054846,0.95,24,161,0.7861842105263158,0.9901153212520593,0.7861842105263158,0.9024024024024024,0.9755102040816327,6,65
1954,consecutive_ratio,"{""min_consecutive"": 3, ""min_ratio"": 0.13, ""threshold"": 0.625}",0.7390599675850892,0.9798994974874372,0.7390599675850892,0.879038317054846,0.95,24,161,0.7861842105263158,0.9901153212520593,0.7861842105263158,0.9024024024024024,0.9755102040816327,6,65
1955,hysteresis,"{""high"": 0.7, ""low"": 0.55, ""min_consecutive"": 6}",0.7386363636363636,0.9790794979079498,0.7386363636363636,0.879038317054846,0.9479166666666666,25,161,0.7927631578947368,0.9934102141680395,0.7927631578947368,0.9054054054054054,0.9836734693877551,4,63
1956,consecutive_count,"{""min_consecutive"": 4, ""min_count"": 6, ""threshold"": 0.625}",0.7382875605815832,0.9807046979865772,0.7382875605815832,0.8782870022539444,0.9520833333333333,23,162,0.7836065573770492,0.9900990099009901,0.7836065573770492,0.9009009009009009,0.9755102040816327,6,66
1957,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.13, ""threshold"": 0.625}",0.7382875605815832,0.9807046979865772,0.7382875605815832,0.8782870022539444,0.9520833333333333,23,162,0.7836065573770492,0.9900990099009901,0.7836065573770492,0.9009009009009009,0.9755102040816327,6,66
1958,hysteresis,"{""high"": 0.7, ""low"": 0.5, ""min_consecutive"": 7}",0.7378640776699029,0.9798826487845766,0.7378640776699029,0.8782870022539444,0.95,24,162,0.7887788778877888,0.9901315789473685,0.7887788778877888,0.9039039039039038,0.9755102040816327,6,64
1959,consecutive,"{""min_consecutive"": 5, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1960,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 2, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1961,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 3, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1962,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 4, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1963,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 5, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1964,consecutive_ratio,"{""min_consecutive"": 5, ""min_ratio"": 0.03, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1965,consecutive_ratio,"{""min_consecutive"": 5, ""min_ratio"": 0.05, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1966,consecutive_ratio,"{""min_consecutive"": 5, ""min_ratio"": 0.07, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1967,consecutive_ratio,"{""min_consecutive"": 5, ""min_ratio"": 0.09, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1968,consecutive_ratio,"{""min_consecutive"": 5, ""min_ratio"": 0.11, ""threshold"": 0.65}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1969,hysteresis,"{""high"": 0.75, ""low"": 0.65, ""min_consecutive"": 3}",0.7371794871794872,0.983150800336984,0.7371794871794872,0.8767843726521413,0.9583333333333334,20,164,0.7660256410256411,0.989983305509182,0.7660256410256411,0.8903903903903904,0.9755102040816327,6,73
1970,hysteresis,"{""high"": 0.65, ""low"": 0.6, ""min_consecutive"": 6}",0.737012987012987,0.9782426778242678,0.737012987012987,0.8782870022539444,0.9458333333333333,26,162,0.7836065573770492,0.9900990099009901,0.7836065573770492,0.9009009009009009,0.9755102040816327,6,66
1971,consecutive_count,"{""min_consecutive"": 1, ""min_count"": 12, ""threshold"": 0.5}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.7774086378737541,0.9819672131147541,0.7774086378737541,0.8993993993993994,0.9551020408163265,11,67
1972,consecutive_count,"{""min_consecutive"": 2, ""min_count"": 12, ""threshold"": 0.5}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.7774086378737541,0.9819672131147541,0.7774086378737541,0.8993993993993994,0.9551020408163265,11,67
1973,consecutive_count,"{""min_consecutive"": 3, ""min_count"": 12, ""threshold"": 0.5}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.7774086378737541,0.9819672131147541,0.7774086378737541,0.8993993993993994,0.9551020408163265,11,67
1974,consecutive_count,"{""min_consecutive"": 4, ""min_count"": 12, ""threshold"": 0.5}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.7774086378737541,0.9819672131147541,0.7774086378737541,0.8993993993993994,0.9551020408163265,11,67
1975,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 12, ""threshold"": 0.5}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.7774086378737541,0.9819672131147541,0.7774086378737541,0.8993993993993994,0.9551020408163265,11,67
1976,consecutive_count,"{""min_consecutive"": 6, ""min_count"": 12, ""threshold"": 0.5}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.7774086378737541,0.9819672131147541,0.7774086378737541,0.8993993993993994,0.9551020408163265,11,67
1977,consecutive,"{""min_consecutive"": 9, ""threshold"": 0.55}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
1978,consecutive_count,"{""min_consecutive"": 6, ""min_count"": 7, ""threshold"": 0.6}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.775974025974026,0.9900497512437811,0.775974025974026,0.8963963963963963,0.9755102040816327,6,69
1979,consecutive_ratio,"{""min_consecutive"": 6, ""min_ratio"": 0.15, ""threshold"": 0.6}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.775974025974026,0.9900497512437811,0.775974025974026,0.8963963963963963,0.9755102040816327,6,69
1980,hysteresis,"{""high"": 0.6, ""low"": 0.55, ""min_consecutive"": 9}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.7635782747603834,0.9899665551839465,0.7635782747603834,0.8888888888888888,0.9755102040816327,6,74
1981,hysteresis,"{""high"": 0.75, ""low"": 0.55, ""min_consecutive"": 4}",0.7367576243980738,0.9823232323232324,0.7367576243980738,0.8767843726521413,0.95625,21,164,0.7652733118971061,0.9883333333333333,0.7652733118971061,0.8903903903903904,0.9714285714285714,7,73
1982,consecutive_count,"{""min_consecutive"": 7, ""min_count"": 10, ""threshold"": 0.55}",0.7360890302066773,0.9856175972927242,0.7360890302066773,0.8752817430503381,0.9645833333333333,17,166,0.7669902912621359,0.9867109634551495,0.7669902912621359,0.8918918918918919,0.9673469387755103,8,72
1983,topk_mean,"{""threshold"": 0.75, ""top_k"": 2}",0.736,0.9831365935919055,0.736,0.8760330578512396,0.9583333333333334,20,165,0.7652733118971061,0.9883333333333333,0.7652733118971061,0.8903903903903904,0.9714285714285714,7,73
1984,hysteresis,"{""high"": 0.725, ""low"": 0.525, ""min_consecutive"": 6}",0.7359098228663447,0.980672268907563,0.7359098228663447,0.8767843726521413,0.9520833333333333,23,164,0.7843137254901961,0.9917355371900827,0.7843137254901961,0.9009009009009009,0.9795918367346939,5,66
1985,consecutive,"{""min_consecutive"": 2, ""threshold"": 0.4}",0.7354166666666667,0.9121107266435986,0.9644808743169399,0.9902329075882795,0.7354166666666667,127,13,0.726530612244898,0.9080932784636488,0.978021978021978,0.993993993993994,0.726530612244898,67,4
1986,consecutive_count,"{""min_consecutive"": 2, ""min_count"": 2, ""threshold"": 0.4}",0.7354166666666667,0.9121107266435986,0.9644808743169399,0.9902329075882795,0.7354166666666667,127,13,0.726530612244898,0.9080932784636488,0.978021978021978,0.993993993993994,0.726530612244898,67,4
1987,consecutive_ratio,"{""min_consecutive"": 2, ""min_ratio"": 0.03, ""threshold"": 0.4}",0.7354166666666667,0.9121107266435986,0.9644808743169399,0.9902329075882795,0.7354166666666667,127,13,0.726530612244898,0.9080932784636488,0.978021978021978,0.993993993993994,0.726530612244898,67,4
1988,consecutive_count,"{""min_consecutive"": 1, ""min_count"": 4, ""threshold"": 0.7}",0.7353407290015848,0.9864406779661017,0.7353407290015848,0.8745304282494365,0.9666666666666667,16,167,0.7724358974358975,0.993322203672788,0.7724358974358975,0.8933933933933934,0.9836734693877551,4,71
1989,consecutive_ratio,"{""min_consecutive"": 1, ""min_ratio"": 0.09, ""threshold"": 0.7}",0.7353407290015848,0.9864406779661017,0.7353407290015848,0.8745304282494365,0.9666666666666667,16,167,0.7724358974358975,0.993322203672788,0.7724358974358975,0.8933933933933934,0.9836734693877551,4,71
1990,consecutive_count,"{""min_consecutive"": 2, ""min_count"": 4, ""threshold"": 0.7}",0.7353407290015848,0.9864406779661017,0.7353407290015848,0.8745304282494365,0.9666666666666667,16,167,0.7724358974358975,0.993322203672788,0.7724358974358975,0.8933933933933934,0.9836734693877551,4,71
1991,consecutive_ratio,"{""min_consecutive"": 2, ""min_ratio"": 0.09, ""threshold"": 0.7}",0.7353407290015848,0.9864406779661017,0.7353407290015848,0.8745304282494365,0.9666666666666667,16,167,0.7724358974358975,0.993322203672788,0.7724358974358975,0.8933933933933934,0.9836734693877551,4,71
1992,hysteresis,"{""high"": 0.675, ""low"": 0.525, ""min_consecutive"": 8}",0.7351524879614767,0.9814814814814815,0.7351524879614767,0.8760330578512396,0.9541666666666667,22,165,0.7861842105263158,0.9901153212520593,0.7861842105263158,0.9024024024024024,0.9755102040816327,6,65
1993,hysteresis,"{""high"": 0.725, ""low"": 0.575, ""min_consecutive"": 5}",0.7351524879614767,0.9814814814814815,0.7351524879614767,0.8760330578512396,0.9541666666666667,22,165,0.7817589576547231,0.9917218543046358,0.7817589576547231,0.8993993993993994,0.9795918367346939,5,67
1994,consecutive,"{""min_consecutive"": 8, ""threshold"": 0.575}",0.7348242811501597,0.9831223628691983,0.7348242811501597,0.8752817430503381,0.9583333333333334,20,166,0.7660256410256411,0.989983305509182,0.7660256410256411,0.8903903903903904,0.9755102040816327,6,73
1995,hysteresis,"{""high"": 0.725, ""low"": 0.675, ""min_consecutive"": 4}",0.7344992050874404,0.9847715736040609,0.7344992050874404,0.8745304282494365,0.9625,18,167,0.7643312101910829,0.9916247906197655,0.7643312101910829,0.8888888888888888,0.9795918367346939,5,74
1996,consecutive_count,"{""min_consecutive"": 7, ""min_count"": 12, ""threshold"": 0.5}",0.7344,0.9822934232715008,0.7344,0.8752817430503381,0.95625,21,166,0.7774086378737541,0.9819672131147541,0.7774086378737541,0.8993993993993994,0.9551020408163265,11,67
1997,consecutive_count,"{""min_consecutive"": 3, ""min_count"": 4, ""threshold"": 0.7}",0.7341772151898734,0.9864291772688719,0.7341772151898734,0.873779113448535,0.9666666666666667,16,168,0.767515923566879,0.9932998324958124,0.767515923566879,0.8903903903903904,0.9836734693877551,4,73
1998,consecutive_ratio,"{""min_consecutive"": 3, ""min_ratio"": 0.09, ""threshold"": 0.7}",0.7341772151898734,0.9864291772688719,0.7341772151898734,0.873779113448535,0.9666666666666667,16,168,0.767515923566879,0.9932998324958124,0.767515923566879,0.8903903903903904,0.9836734693877551,4,73
1999,hysteresis,"{""high"": 0.625, ""low"": 0.575, ""min_consecutive"": 8}",0.733652312599681,0.9831081081081081,0.733652312599681,0.8745304282494365,0.9583333333333334,20,167,0.7660256410256411,0.989983305509182,0.7660256410256411,0.8903903903903904,0.9755102040816327,6,73
2000,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 6, ""threshold"": 0.625}",0.7335473515248796,0.9806397306397306,0.7335473515248796,0.8752817430503381,0.9520833333333333,23,166,0.7785016286644951,0.9900662251655629,0.7785016286644951,0.8978978978978979,0.9755102040816327,6,68
2001,consecutive_ratio,"{""min_consecutive"": 5, ""min_ratio"": 0.13, ""threshold"": 0.625}",0.7335473515248796,0.9806397306397306,0.7335473515248796,0.8752817430503381,0.9520833333333333,23,166,0.7785016286644951,0.9900662251655629,0.7785016286644951,0.8978978978978979,0.9755102040816327,6,68
2002,consecutive,"{""min_consecutive"": 3, ""threshold"": 0.375}",0.7333333333333333,0.9112343966712899,0.9539295392953929,0.9872276483846731,0.7333333333333333,128,17,0.710204081632653,0.9030054644808743,0.9720670391061452,0.9924924924924925,0.710204081632653,71,5
2003,consecutive_count,"{""min_consecutive"": 3, ""min_count"": 2, ""threshold"": 0.375}",0.7333333333333333,0.9112343966712899,0.9539295392953929,0.9872276483846731,0.7333333333333333,128,17,0.710204081632653,0.9030054644808743,0.9720670391061452,0.9924924924924925,0.710204081632653,71,5
2004,consecutive_count,"{""min_consecutive"": 3, ""min_count"": 3, ""threshold"": 0.375}",0.7333333333333333,0.9112343966712899,0.9539295392953929,0.9872276483846731,0.7333333333333333,128,17,0.710204081632653,0.9030054644808743,0.9720670391061452,0.9924924924924925,0.710204081632653,71,5
2005,consecutive_ratio,"{""min_consecutive"": 3, ""min_ratio"": 0.03, ""threshold"": 0.375}",0.7333333333333333,0.9112343966712899,0.9539295392953929,0.9872276483846731,0.7333333333333333,128,17,0.710204081632653,0.9030054644808743,0.9720670391061452,0.9924924924924925,0.710204081632653,71,5
2006,consecutive_ratio,"{""min_consecutive"": 3, ""min_ratio"": 0.05, ""threshold"": 0.375}",0.7333333333333333,0.9112343966712899,0.9539295392953929,0.9872276483846731,0.7333333333333333,128,17,0.710204081632653,0.9030054644808743,0.9720670391061452,0.9924924924924925,0.710204081632653,71,5
2007,consecutive_ratio,"{""min_consecutive"": 3, ""min_ratio"": 0.07, ""threshold"": 0.375}",0.7333333333333333,0.9112343966712899,0.9539295392953929,0.9872276483846731,0.7333333333333333,128,17,0.710204081632653,0.9030054644808743,0.9720670391061452,0.9924924924924925,0.710204081632653,71,5
2008,consecutive_count,"{""min_consecutive"": 1, ""min_count"": 9, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2009,consecutive_ratio,"{""min_consecutive"": 1, ""min_ratio"": 0.2, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2010,consecutive_count,"{""min_consecutive"": 2, ""min_count"": 9, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2011,consecutive_ratio,"{""min_consecutive"": 2, ""min_ratio"": 0.2, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2012,consecutive_count,"{""min_consecutive"": 3, ""min_count"": 9, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2013,consecutive_ratio,"{""min_consecutive"": 3, ""min_ratio"": 0.2, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2014,consecutive_count,"{""min_consecutive"": 4, ""min_count"": 9, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2015,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.2, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2016,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 9, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2017,consecutive_ratio,"{""min_consecutive"": 5, ""min_ratio"": 0.2, ""threshold"": 0.575}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7628205128205128,0.988313856427379,0.7628205128205128,0.8888888888888888,0.9714285714285714,7,74
2018,consecutive_count,"{""min_consecutive"": 1, ""min_count"": 8, ""threshold"": 0.6}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7660256410256411,0.989983305509182,0.7660256410256411,0.8903903903903904,0.9755102040816327,6,73
2019,consecutive_count,"{""min_consecutive"": 2, ""min_count"": 8, ""threshold"": 0.6}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7660256410256411,0.989983305509182,0.7660256410256411,0.8903903903903904,0.9755102040816327,6,73
2020,consecutive_count,"{""min_consecutive"": 3, ""min_count"": 8, ""threshold"": 0.6}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7660256410256411,0.989983305509182,0.7660256410256411,0.8903903903903904,0.9755102040816327,6,73
2021,consecutive_count,"{""min_consecutive"": 4, ""min_count"": 8, ""threshold"": 0.6}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7660256410256411,0.989983305509182,0.7660256410256411,0.8903903903903904,0.9755102040816327,6,73
2022,topk_mean,"{""threshold"": 0.7, ""top_k"": 7}",0.7333333333333333,0.9847586790855207,0.7333333333333333,0.873779113448535,0.9625,18,168,0.7699680511182109,0.9933110367892977,0.7699680511182109,0.8918918918918919,0.9836734693877551,4,72
2023,consecutive_count,"{""min_consecutive"": 1, ""min_count"": 3, ""threshold"": 0.725}",0.7329093799682035,0.9839255499153976,0.7329093799682035,0.873779113448535,0.9604166666666667,19,168,0.7570977917981072,0.9915824915824916,0.7570977917981072,0.8843843843843844,0.9795918367346939,5,77
2024,consecutive_ratio,"{""min_consecutive"": 1, ""min_ratio"": 0.05, ""threshold"": 0.725}",0.7329093799682035,0.9839255499153976,0.7329093799682035,0.873779113448535,0.9604166666666667,19,168,0.7570977917981072,0.9915824915824916,0.7570977917981072,0.8843843843843844,0.9795918367346939,5,77
2025,consecutive_ratio,"{""min_consecutive"": 1, ""min_ratio"": 0.07, ""threshold"": 0.725}",0.7329093799682035,0.9839255499153976,0.7329093799682035,0.873779113448535,0.9604166666666667,19,168,0.7570977917981072,0.9915824915824916,0.7570977917981072,0.8843843843843844,0.9795918367346939,5,77
